poem_id
13364429
13399991
13111902
13110473
13091165
13074483
2179616
3419373
3679791
908329
1196334
627591
627872
626824
682383
682307
12976838
12968945
2196764
2201972
2199088
2195258
2550131
16187733
4763215
4776645
4760056
4760584
4761390
4762290
16337768
16452009
16467661
17790237
17336405
17335069
17534664
17363033
17382469
17831285
17910203
17888142
17360967
18646217
18641260
18539610
18903813
18903270
18905128
18332574
19051435
16381260
16345935
16344325
16339647
16286568
16289692
17009181
17015294
16594362
16999480
16997530
16971314
16957857
16568433
16600448
16519943
16520002
16697445
16693983
16688209
16682811
16427500
16906893
16901163
16924651
16924660
16924646
16894549
17172172
17184249
17232124
17205773
17186974
17196019
17245022
16831144
16799395
16770089
16782029
17109792
17070241
17182438
17053185
17053189
17043439
17039911
17113125
17113167
17292932
17258764
19795368
19796035
19789690
19794778
19795313
19786302
19781694
19892074
19796554
19796804
19796801
19814576
19828991
19819562
19812225
19804792
19928796
20060031
19931631
19915839
20338753
20448635
20447251
20959905
20292026
20291995
20721007
20704514
20705807
20851832
21101562
21052335
21079101
20721814
21286078
21353638
21837829
21811689
37153722
28620558
28621440
30594647
30583366
31728068
31742464
31740128
31741307
41070977
41515809
41523763
42008997
36867201
37329099
37323623
37325656
37821661
37611295
38568200
21441649
21564396
24827755
22638979
23998828
33373430
30919215
30916270
31845506
31755652
31754848
31752189
31185391
31388250
31728798
31729029
31730655
31731276
28063337
23341774
23380271
27413506
27923444
27977830
28044243
60506712
60496544
60484668
60476267
60266368
60411813
60408411
60410733
59792586
59867450
60602115
60034065
60666249
59791474
59760854
58353701
58888784
58019507
57763868
54172629
57556300
62925824
59414740
48205912
57178471
57231745
57192751
53466886
66152710
64987321
64987431
66827908
67793399
70486100
70973630
70990100
70863516
70849333
71127128
71013918
71017854
71151391
71123538
71114202
71200149
71498232
71591858
71543704
71599478
71534905
71517109
72073933
72187065
72558038
72657708
73121877
75510515
68647102
68872438
67629058
68621162
79053407
85883329
82224260
108362540
108749546
110560150
110561710
110561767
109233903
109228288
107778561
108208169
87781035
90902516
94249603
97284945
102278515
100937545
99996223
98678744
97046079
102820596
121083556
123830519
125860357
127797949
127812633
128210969
129048432
126748430
126571536
126565719
126737389
129639521
129532044
130749275
126442180
126444803
115450818
130411945
119557491
119877586
134143915
138066724
138026210
138762310
138763102
138766538
139198461
139214655
139213194
139210461
138630780
138676110
139184548
139179506
139171183
139174632
139148330
139280860
139278172
139709530
139701273
140205888
140216386
140219440
140266022
140261017
140193816
140200172
141600599
141408141
141411295
141406337
139767244
139199315
139334184
140726585
140722833
140714388
140833842
140822226
140822296
140823854
140801701
140806033
140808136
140807343
140829409
140831020
140819894
140794091
140794552
140783605
140784060
140758440
140764690
140763396
140734048
140732987
142437561
142917309
142948519
142163057
148410693
145794157
145983371
145898887
145239672
145951815
145954494
146173664
145739089
145771646
145771833
158478313
161921587
198373739
2189149
2183112
625449
163758885
137567768
31666434
8768723
8761283
8789942
8646697
3146672
3416047
2540750
3723279
2204880
2192062
2192127
2200561
2182050
1232181
4534058
4760866
4762564
11170201
3054196
3049833
3044304
626637
644599
662795
670743
810685
817420
833066
1196107
4769856
4773868
20331932
21348313
21509014
26565900
27942178
27901580
27929532
27932322
27513384
28015791
28016158
28045126
35949420
23971336
23972687
23976958
23977050
22563399
22559970
22642884
24465256
40092249
32428784
36717553
36860080
41123875
41123587
38379334
20651266
19914715
20246146
19931632
19927818
19929263
19930485
19162563
20716050
20713652
31743747
31978619
21639286
22188676
22377139
23388058
28593023
29536566
29134793
27259703
27448426
42275863
40547682
15666752
15683696
16165614
16158187
12959911
13147130
13111900
13229207
13055892
31757355
31719751
31733522
31728932
31735842
31738774
31739410
32149736
30678479
30054106
31166384
31100303
21835680
21269610
20926979
20851991
20852695
21445314
21445617
21433771
12905822
12778784
12843351
12844545
16888568
16717878
16719803
16840602
16840606
16852575
16453661
16453653
16439317
16268750
16446593
16429268
16416584
16421762
16254971
16332166
16356071
16378302
16249057
16296957
16492788
16578169
16580160
16561931
16583824
16511623
16491041
16303074
17017277
17007532
16959417
16967945
16945358
16955321
17038446
17167714
17158846
17053153
17097419
17097438
17023166
17039940
17045030
16678521
16679331
16679338
16696029
16672698
16689797
16639489
16608154
16770046
16734541
16804532
16782051
16812513
17265029
17575185
17370366
17246624
17250806
17250824
17392969
17292965
17292959
18598959
18133918
18905433
19093400
19094668
19120022
19792176
19794237
19793334
19778057
19778049
19779448
19816707
19815085
19128328
18466948
52438409
49323489
44061102
42008781
42006631
42004415
42009383
60495607
60547537
60841532
60666321
60149788
60250639
60260957
58879737
59771250
59773589
60034062
60422884
60409379
60405954
60413133
60411810
56656923
56532155
56532158
56520610
57186057
57196255
56734284
57831748
57642278
57641648
57641240
57554456
57638254
57638399
68495935
70483965
70293050
66830853
68080523
62088607
65016078
64974146
68407723
70070801
70986891
70935511
71005747
71969936
71900147
71461955
71388041
71120377
71247658
71281343
71113994
79796351
72484479
72486393
71503124
78119324
76418431
84788247
85655309
85925346
85604203
71513242
92477110
98193258
97796492
98477937
94359726
94358213
111950846
108177411
110560466
111097151
115455890
115550650
103194805
101414663
102276732
119553431
125871860
126434423
126434471
126286244
118827216
119988381
120777956
120979204
117027640
129548169
129696256
132754664
134143917
126749217
130747982
130663221
138027481
138027734
139217998
139281084
139708214
139743223
139747496
139181502
139176630
139174278
139152082
139189800
138049578
139115577
138682262
139199314
139200371
140235642
140230764
140196252
140194703
140239950
140240288
140239032
140206538
140728419
140755884
140755095
140755096
140755098
140753159
140744012
140737550
140764227
140807396
140783606
140789578
140800056
140796827
140798840
140782715
140766514
140826685
140832293
140712589
145957251
145945061
145952058
145953805
145951513
145799223
145796084
145797433
141374133
141802600
139766552
140265443
140175431
140173651
140189309
139739476
143325668
143275439
142433282
142436887
143312772
142160840
141394950
141412801
142927458
142938367
142936992
142943154
142969924
149527633
149528801
160630233
162481110
207807647
138051094
16310028
116967921
77009280
2195418
2199069
2199886
2200250
2196758
2196762
2200595
2200598
2200672
2200833
2178620
3057344
2551325
2543018
2217115
2206214
3131771
10307968
3713592
1114838
1114837
1017383
1263237
628492
640611
678606
684605
982489
2215486
2595566
702766
1175947
1201408
4810148
4772258
4772583
4772817
4759403
4759874
3416978
12891680
12848011
13399681
13817206
12962733
12968080
19040034
20338714
20288583
20330230
20330366
20331135
20616742
20280456
20280710
